,question,label
748,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
749,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Integer((d))),polynomials
750,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Symbol(x)Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Integer((d))),polynomials
751,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
752,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
753,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Symbol(x))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
754,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
755,Determine if the binomial is Symbol(x) factor of the given polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
756,Divide Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) by Add(Symbol(x)Mul(Integer(-(d))Integer((d)))),polynomials
757,Divide Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) by Add(Symbol(x)Integer((d))),polynomials
758,Divide Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) by Add(Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomials
759,Divide Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) by Add(Mul(Integer((d))Symbol(x))Integer((d))),polynomials
760,Divide Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Integer((d)))) by Add(Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomials
761,Which of the following represents Symbol(x) polynomial equation,polynomial_equation
762,How many terms does the Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Integer((d)))) Integer((d)) have,polynomial_equation
763,which of the following does not belong to the group cubic equation quadratic equation linear equation quadratic inequality,polynomial_equation
764,How would you rewrite Mul(Add(Symbol(x)Integer((d)))Add(Symbol(x)Integer((d)))) Integer((d)) in standard form,polynomial_equation
765,Which of the following are the roots of Symbol(x) polynomial equation Mul(Symbol(x)Add(Symbol(x)Integer((d)))Add(Symbol(x)Integer((d)))),polynomial_equation
766,Which of the following polynomials can be easily solve by applying the zero product property,polynomial_equation
767,What are the roots of polynomial equation Mul(Add(Symbol(x)Integer((d)))Add(Symbol(x)Integer((d)))) Integer((d)),polynomial_equation
768,Which of the following has three terms Add(Symbol(x)Integer((d))) Integer((d)) Mul(Add(Symbol(x)Integer((d)))Add(Symbol(x)Integer((d)))) Integer((d)) Mul(Pow(Symbol(x)Integer((d)))Add(Symbol(x)Integer((d)))) Integer((d)) Mul(Pow(Symbol(x)Integer((d)))Add(Pow(Symbol(x)Integer((d)))Integer((d)))) Integer((d)),polynomial_equation
769,Given the polynomial Mul(Add(Symbol(x)Integer((d)))Add(Symbol(x)Mul(Integer(-(d))Integer((d))))) Integer((d)) how may negative real roots does it have,polynomial_equation
770,Which of the following equations is the same as Mul(Add(Symbol(x)Integer((d)))Add(Symbol(x)Integer((d)))) Integer((d)),polynomial_equation
771,What type of equation is Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
772,Which theorem states that any polynomial of degree Symbol(x) has roots,polynomial_equation
773,Which of the following has Symbol(x) multiplicity of Integer((d)) roots,polynomial_equation
774,Which of the following mathematicians introduced the rule on how to count the number of positive and negative real roots every polynomial has,polynomial_equation
775,Which of the following represents Symbol(x) polynomial equation,polynomial_equation
776,Which of the following is NOT Symbol(x) polynomial,polynomial_equation
777,From the equation Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)) what is the highest exponent of the polynomial,polynomial_equation
778,How many terms does Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Integer((d)) have,polynomial_equation
779,Which of the following polynomial equation is in standard form,polynomial_equation
780,Which of the following is the leading coefficient of Mul(Integer((d))Symbol(x)Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d))))) Integer((d)),polynomial_equation
781,Which of the following is NOT an example of Symbol(x) polynomial,polynomial_equation
782,Which of the following mathematician discovered the relationship between the number of roots which are the same with the number of the degree of polynomial equation,polynomial_equation
783,What do you call thiss equation Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
784,What is the constant term of polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Integer((d)),polynomial_equation
785,In Symbol(x) polynomial equation Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Integer((d)) what is the leading term,polynomial_equation
786,Which is NOT TRUE about Symbol(x) polynomial,polynomial_equation
787,Which of the following describes an expression Add(Pow(Symbol(x)Integer((d)))Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
788,Determine whether the expression is Symbol(x) polynomial or NOT Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
789,Determine whether the expression is Symbol(x) polynomial or NOT Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer(-(d))))) Integer((d)),polynomial_equation
790,Determine whether the expression is Symbol(x) polynomial or NOT Add(Integer((d))Mul(Integer((d))Pow(Pow(Symbol(x)Integer((d)))Integer(-(d))))) Integer((d)),polynomial_equation
791,Determine whether the expression is Symbol(x) polynomial or NOT Add(Pow(Integer((d))Symbol(x))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
792,Determine whether the expression is Symbol(x) polynomial or NOT Add(Integer((d))Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))) Integer((d)),polynomial_equation
793,Determine whether the expression is Symbol(x) polynomial or NOT Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
794,Determine whether the expression is Symbol(x) polynomial or NOT Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))) Integer((d)),polynomial_equation
795,Determine whether the expression is Symbol(x) polynomial or NOT Add(Pow(Symbol(x)Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))Mul(Integer(-(d))Integer((d)))Integer((d))) Integer((d)),polynomial_equation
796,Determine whether the expression is Symbol(x) polynomial or NOT Add(Pow(Symbol(x)Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))Integer((d))) Integer((d)),polynomial_equation
797,Determine whether the expression is Symbol(x) polynomial or NOT Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))) Integer((d)),polynomial_equation
798,Determine whether the expression is Symbol(x) polynomial or NOT Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
799,Determine whether the expression is Symbol(x) polynomial or NOT Add(Pow(Symbol(x)Integer((d)))Pow(Symbol(x)Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
800,Determine whether the expression is Symbol(x) polynomial or NOT Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))) Integer((d)),polynomial_equation
801,Determine whether the expression is Symbol(x) polynomial or NOT Add(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer(-(d))))) Integer((d)),polynomial_equation
802,Determine whether the expression is Symbol(x) polynomial or NOT Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
803,Mr Opalla one of the farmers in the Impasugong would like to enclose his rectangular garden whose length is Integer((d)) more than twice its width The area of the garden is Mul(Integer((d))Pow(Symbol(x)Integer((d)))) What would be the length of the garden,polynomial_equation
804,Mr Opalla one of the farmers in the Impasugong would like to enclose his rectangular garden whose length is Integer((d)) more than twice its width The area of the garden is Mul(Integer((d))Pow(Symbol(x)Integer((d)))) What mathematical sentence would representthe width of the garden,polynomial_equation
805,Mr Opalla one of the farmers in the Impasugong would like to enclose his rectangular garden whose length is Integer((d)) more than twice its width The area of the garden is Mul(Integer((d))Pow(Symbol(x)Integer((d)))) What equation will you use in finding the dimensions of the garden,polynomial_equation
806,Mr Opalla one of the farmers in the Impasugong would like to enclose his rectangular garden whose length is Integer((d)) more than twice its width The area of the garden is Mul(Integer((d))Pow(Symbol(x)Integer((d)))) Which of the following startegies is appropriate in finding the dimesnions of the garden,polynomial_equation
807,What is the standard form of the polynomial equation Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
808,What is the standard form of the polynomial equation Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
809,What is the standard form of the polynomial equation Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
810,What is the standard form of the polynomial equation Add(Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
811,What is the standard form of the polynomial equation Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
812,Symbol(x) __ is Symbol(x) monomial or Symbol(x) sum of monomials,polynomial_equation
813,The monomials that make up the polynomials are called the __,polynomial_equation
814,The __ is the sum of the exponnts of its Mul(Pow(Symbol(x)Integer(-(d)))Symbol(x)) ter variables,polynomial_equation
815,The degree of the polynomial is the same with the __ according to Karl Friedrich Gauss Add(Integer((d))Mul(Integer(-(d))Integer((d)))),polynomial_equation
816,An equation which has only one variable term is __,polynomial_equation
817,Is the equation Symbol(x) polynomial Add(Pow(Symbol(x)Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))Integer((d))) Integer((d)),polynomial_equation
818,Is the equation Symbol(x) polynomial Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))) Integer((d)),polynomial_equation
819,Find the zeros of the following function f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))),polynomial_equation
820,Find the zeros of the following function f(x) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomial_equation
821,Find the zeros of the following function f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomial_equation
822,Find the zeros of the following polynomial function f(x) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))),polynomial_equation
823,Find the zeros of the following function f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))),polynomial_equation
824,Find the zeros of the following function f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))),polynomial_equation
825,Find the zero of the function Indicate the multiplicity if any of the zeros f(x) Mul(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d))))),polynomial_equation
826,Find the zero of the function Indicate the multiplicity if any of the zeros f(x) Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer((d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d))))),polynomial_equation
827,Find the zero of the function Indicate the multiplicity if any of the zeros f(x) Mul(Pow(Symbol(x)Integer((d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d))))),polynomial_equation
828,Find the zero of the function Indicate the multiplicity if any of the zeros f(x) Mul(Pow(Add(Symbol(x)Integer((d)))Integer((d)))Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer((d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d))))),polynomial_equation
829,Find the zero of the function Indicate the multiplicity if any of the zeros f(x) Mul(Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d))))Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Symbol(x))Integer((d)))),polynomial_equation
830,Find the zero of the function Indicate the multiplicity if any of the zeros f(x) Mul(Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d))))Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d))))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d))))),polynomial_equation
831,Find the zero of the function Indicate the multiplicity if any of the zeros f(x) Pow(Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d))))Integer((d))),polynomial_equation
832,Find the zero of the function Indicate the multiplicity if any of the zeros f(x) Mul(Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d))))Pow(Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Integer((d))))Integer((d)))),polynomial_equation
833,Find the zero of the function Indicate the multiplicity if any of the zeros f(x) Mul(Pow(Symbol(x)Integer((d)))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Integer((d))))Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d)))),polynomial_equation
834,Find the zero of the function Indicate the multiplicity if any of the zeros f(x) Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer((d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d))))Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d))))),polynomial_equation
835,Find all rational zeros of the following polynomial function f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))),polynomial_equation
836,Find all rational zeros of the following polynomial function f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))),polynomial_equation
837,Find all rational zeros of the following polynomial function f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))),polynomial_equation
838,Find all rational zeros of the following polynomial function f(x) Add(Pow(Symbol(x)Integer((d)))Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))),polynomial_equation
839,Find all rational zeros of the following polynomial function f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))),polynomial_equation
840,Determine the zeros of the polynomial function f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))),polynomial_equation
841,Determine the zeros of the polynomial function f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))),polynomial_equation
842,Determine the zeros of the polynomial function f(x) Add(Pow(Symbol(x)Integer((d)))Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))),polynomial_equation
843,Determine the zeros of the polynomial function f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Integer((d)))),polynomial_equation
844,Determine the zeros of the polynomial function f(x) Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))),polynomial_equation
845,Solve Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))) Integer((d)) for Symbol(x),polynomial_equation
846,Factor Add(Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Pow(Integer((d))Integer(-(d)))Mul(Integer(-(d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))),polynomial_equation
847,Let Add(Mul(Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)) What is Symbol(x),polynomial_equation
848,What is Symbol(x) in Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
849,Find Symbol(x) such that Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Integer((d))) Integer((d)),polynomial_equation
850,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))),polynomial_equation
851,Factor Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Pow(Integer((d))Integer(-(d)))Mul(Integer(-(d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Integer((d)))),polynomial_equation
852,Factor Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomial_equation
853,Factor Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))),polynomial_equation
854,What is Symbol(x) in Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
855,Suppose Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)) What is Symbol(x),polynomial_equation
856,Find Symbol(x) such that Add(Mul(Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))) Integer((d)),polynomial_equation
857,Factor Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))),polynomial_equation
858,Solve Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
859,Factor Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))),polynomial_equation
860,Find Symbol(x) given that Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x)))) Integer((d)),polynomial_equation
861,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomial_equation
862,Factor Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Mul(Pow(Integer((d))Integer(-(d)))Mul(Integer(-(d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))),polynomial_equation
863,Determine Symbol(x) so that Add(Mul(Integer(-(d))Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Symbol(x)))) Integer((d)),polynomial_equation
864,Factor Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomial_equation
865,Solve Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
866,Let Add(Mul(Integer(-(d))Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)) Calculate Symbol(x),polynomial_equation
